t,x,y,vy,ay,K,Pot,Mec
900000,-8311.518,990120.1,-15928.84,-74983.72,1.173683,586.5188,587.6925
933333.3,-8302.405,989770.2,-20995.44,-235261.2,1.742375,1839.55,1841.293
966666.7,-8275.066,988720.4,-34901.27,151529.7,4.88833,-1183.582,-1178.694
1000000,-8008.368,987443.4,-13860.26,359531.3,0.8832873,-2804.633,-2803.75
1033333,-7900.84,987796.4,-1704.055,163792.5,0.02419965,-1278.17,-1278.146
1066667,-7888.689,987329.8,-10452.16,-88027.65,0.4476935,686.6074,687.0551
1100000,-7765.972,987099.6,-5066.598,78108.22,0.3024956,-609.0947,-608.7922
1133333,-7413.011,986992,-4975.467,-196519.9,0.5444922,1532.312,1532.857
1166667,-7057.011,986767.9,-17405.07,-123879.6,1.258382,965.6991,966.9575
1200000,-7149.351,985831.7,-17541.77,58034.16,1.222082,-451.9742,-450.7521
1233333,-7143.275,985598.4,-8748.101,165745.3,0.3024956,-1290.531,-1290.228
1266667,-7134.162,985248.5,-8748.101,-44209.11,0.3024956,344.1,344.4025
1300000,-7128.087,985015.2,-10452.16,-180351.5,0.4476935,1403.427,1403.875
1333333,-6999.295,984551.7,-20995.44,-29212.36,1.742375,227.2125,228.9549
1366667,-7091.634,983615.5,-15701.02,15387.31,0.9921857,-119.568,-118.5758
1400000,-6855.314,983505,-13905.83,29993.49,0.8227881,-233.0401,-232.2173
1433333,-6834.05,982688.5,-19245.82,-16559,1.464079,128.5514,130.0155
1466667,-6821.899,982221.9,-12247.34,13434.49,0.5928915,-104.2457,-103.6528
1500000,-6812.786,981872,-17587.33,-179179.8,1.258382,1389.86,1391.118
1533333,-7024.805,981049.4,-26244.3,-192614.3,2.722461,1492.817,1495.539
1566667,-6767.22,980122.4,-29606.85,256897.5,3.605748,-1989.149,-1985.543
1600000,-6623.24,979075.6,-12156.21,193395.4,0.6412908,-1495.855,-1495.214
1633333,-6512.674,979311.9,-8702.535,-226122.9,0.3145955,1749.414,1749.729
1666667,-6491.41,978495.5,-33242.78,-465680.2,4.368037,3599.761,3604.129
1700000,-6454.957,977095.8,-40241.26,44990.23,6.400808,-347.2822,-340.8813
1733333,-6421.542,975812.7,-29743.54,254944.7,3.49685,-1965.348,-1961.851
1766667,-6403.316,975112.9,-20995.44,32336.87,1.742375,-249.1035,-247.3612
1800000,-6385.09,974413,-27857.23,-148795.8,3.206454,1145.409,1148.616
1833333,-6004.789,973255.7,-33106.09,-226122.9,4.476935,1738.595,1743.072
1866667,-5977.449,972205.9,-40241.26,-17340.12,6.400808,133.1795,139.5803
1900000,-5934.921,970573,-38491.64,59986.98,5.856316,-459.9517,-454.0954
1933333,-5910.62,969639.8,-31493.16,270722.5,3.920344,-2073.776,-2069.856
1966667,-5880.243,968473.4,-24449.12,180351.5,2.383666,-1379.858,-1377.475
2000000,-5751.45,968009.9,-15701.02,224560.6,0.9921857,-1717.277,-1716.285
2033333,-5736.262,967426.7,-12247.34,74202.6,0.5928915,-567.106,-566.5131
2066667,-5730.186,967193.4,-8748.101,-225732.3,0.3024956,1724.782,1725.084
2100000,-5721.073,966843.5,-26289.87,-284547.6,2.734561,2173.392,2176.127
2133333,-5801.262,965440.7,-33242.78,-42646.86,4.368037,325.2668,329.6348
2166667,-5663.357,964627.3,-24357.99,61939.79,2.480464,-472.0156,-469.5352
2200000,-5408.81,963816.9,-29606.85,-46161.92,3.605748,351.4839,355.0897
2233333,-5261.792,962653.5,-29697.98,133017.9,3.508949,-1011.596,-1008.087
2266667,-5240.528,961837,-19245.82,134189.6,1.464079,-1019.641,-1018.177
2300000,-5228.377,961370.4,-19245.82,104977.2,1.464079,-797.2837,-795.8196
2333333,-5207.113,960553.9,-15746.58,13434.49,0.9800859,-101.946,-100.9659
2366667,-5201.037,960320.7,-14088.09,29212.36,0.8227881,-221.6206,-220.7978
2400000,-5416.094,959614.7,-17587.33,-308786.5,1.258382,2340.897,2342.155
2433333,-5403.943,959148.2,-30305.45,-293200.4,3.882791,2221.659,2225.542
2466667,-5951.774,957594.4,-42844.94,-283663.9,7.307347,2145.916,2153.223
2500000,-5655.805,956291.8,-44968.01,113361.4,8.309649,-856.4118,-848.1022
2533333,-5349.605,954596.5,-39178.23,200260.4,6.159813,-1510.227,-1504.067
2566667,-5325.735,953680,-27445.22,130730.3,3.003671,-984.9313,-981.9276
2600000,-5170.93,952766.8,-31526.72,137306.6,3.964236,-1033.488,-1029.523
2633333,-5533.046,951578.2,-21501.99,14203.97,1.905883,-106.7779,-104.872
2666667,-4871.55,951333.4,-23619.47,-338882.4,2.210824,2546.882,2549.093
2700000,-5623.061,950003.6,-49407.56,-319855.7,10.07831,2400.526,2410.605
2733333,-5571.912,948039.5,-47034.33,140814,8.843297,-1054.628,-1045.785
2766667,-5279.352,946867.9,-35250.18,67338.05,5.001037,-503.7059,-498.7048
2800000,-5248.662,945689.5,-43157.43,-2192.121,7.394826,16.37722,23.77205
2833333,-5073.398,943990.8,-39280.53,268475.3,6.098825,-2002.162,-1996.063
2866667,-5180.463,943070.8,-21655.44,184741.2,1.860142,-1376.37,-1374.51
2900000,-5166.823,942547.1,-25532.34,-148880.1,2.576754,1108.579,1111.156
2933333,-5136.133,941368.7,-35250.18,-100130.2,5.001037,744.6497,749.6507
2966667,-4843.573,940197.1,-31322.12,167468.3,3.964236,-1243.88,-1239.916
3000000,-4819.704,939280.5,-23568.32,-136429.8,2.195577,1012.352,1014.548
3033333,-4802.654,938625.8,-37316.5,-151510.6,5.50419,1123.473,1128.977
3066667,-4754.914,936792.7,-41244.55,17711.36,6.723955,-131.0758,-124.3518
3100000,-4731.045,935876.2,-29409.25,286625.1,3.445836,-2119.141,-2115.695
3133333,-4572.83,934832.1,-25481.19,-219287.1,2.592001,1619.473,1622.065
3166667,-4555.78,934177.5,-39280.53,-135552.9,6.098825,1000.381,1006.48
3200000,-4504.63,932213.4,-43208.58,101007.1,7.379578,-743.8652,-736.4856
3233333,-4480.761,931296.9,-25532.34,250764,2.576754,-1844.932,-1842.355
3266667,-4460.301,930511.3,-27598.67,-876.8484,3.049413,6.445747,9.495159
3300000,-4694.891,929457,-27598.67,-403151.4,3.049413,2960.224,2963.274
3333333,-4674.432,928671.4,-49100.66,-452778.1,9.529414,3321.808,3331.338
3366667,-4609.642,926183.6,-66776.9,-400520.9,17.6256,2930.551,2948.177
3400000,-4558.493,924219.6,-68536.33,-183425.9,18.92161,1339.254,1358.176
3433333,-3966.553,921614.5,-82284.51,302144.4,27.13977,-2199.839,-2172.699
3466667,-3891.534,918733.9,-52977.56,554223.6,11.13036,-4022.554,-4011.424
3500000,-3743.549,918082.7,-33235,219287.1,4.543625,-1590.457,-1585.913
3533333,-3440.759,916518.3,-47034.33,-102760.8,8.843297,744.0388,752.8821
3566667,-3399.839,914947,-39280.53,65584.35,6.098825,-474.049,-467.9502
3600000,-3372.56,913899.6,-39280.53,-69091.74,6.098825,498.829,504.9279
3633333,-3331.64,912328.3,-47238.93,-876.8484,8.843297,6.319792,15.16309
3666667,-3552.591,910750.3,-39382.83,202891,6.159813,-1459.786,-1453.626
3700000,-3525.311,909702.8,-31424.42,104514.5,3.903248,-751.1091,-747.2059
3733333,-3498.031,908655.3,-33286.15,51380.38,4.467389,-368.8278,-364.3604
3766667,-3205.471,907483.7,-29358.1,49626.69,3.491577,-355.7798,-352.2882
3800000,-3185.012,906698.1,-27496.37,-70845.44,2.988424,507.4599,510.4483
3833333,-3157.732,905650.7,-35454.77,-605165.6,5.001037,4329.742,4334.743
3866667,-3385.502,904334.5,-64812.87,-621123.2,16.60405,4437.455,4454.059
3900000,-3045.203,901329.8,-84350.84,116964.7,28.25281,-832.848,-804.5952
3933333,-2977.004,898711.1,-55095.04,738088,12.01469,-5240.29,-5228.275
3966667,-3211.594,897656.8,-29562.69,455408.7,3.491577,-3229.525,-3226.034
4000000,-3187.724,896740.3,-27496.37,-132922.4,2.988424,941.6552,944.6437
4033333,-3163.855,895823.7,-37316.5,-420862.8,5.50419,2978.449,2983.953
4066667,-3122.935,894252.5,-56956.77,-43488.75,12.82278,307.2304,320.0532
4100000,-3064.966,892026.6,-44763.41,18588.21,9.041508,-130.9913,-121.9498
4133333,-1997.025,891268.3,-44865.71,252517.7,8.614591,-1777.982,-1769.367
4166667,-2200.926,889035.5,-41091.11,11135,6.861178,-78.20533,-71.34415
4200000,-1532.611,888528.8,-31270.97,-303459.6,4.040472,2130.098,2134.138
4233333,-1753.561,886950.8,-66828.05,-542650.2,17.64085,3802.302,3819.943
4266667,-1547.607,884073.6,-72668.98,253394.5,20.87323,-1769.753,-1748.88
4300000,-1627.392,882106.2,-45223.76,486008.7,8.080943,-3386.819,-3378.738
4333333,-1600.113,881058.7,-37418.8,16834.51,5.565178,-117.1743,-111.6092
4366667,-1824.473,879611.6,-47238.93,-200260.4,8.843297,1391.596,1400.439
4400000,-1780.144,877909.5,-51013.54,-198945.2,10.32226,1379.781,1390.103
4433333,-1604.879,876210.7,-58818.49,0,13.78334,0,13.78334
4466667,-1415.975,873988.2,-54941.59,135114.5,11.96894,-932.8992,-920.9302
4500000,-1378.465,872547.9,-45070.31,251640.8,8.126685,-1734.593,-1726.466
4533333,-1075.675,870983.5,-41193.4,48311.41,6.739202,-332.4197,-325.6805
4566667,-1175.921,869801.7,-39382.83,-439451,6.159813,3019.658,3025.818
4600000,-1269.346,868358,-68792.07,-318540.5,18.6929,2185.197,2203.889
4633333,-1187.507,865215.6,-70704.95,68214.9,19.76019,-466.2627,-446.5025
4666667,-1146.587,863644.4,-53028.71,556415.7,11.11511,-3796.308,-3785.193
4700000,-1095.438,861680.3,-41193.4,115649.5,6.739202,-787.2577,-780.5185
4733333,-944.0429,860898.1,-37418.8,-220602.4,5.565178,1500.338,1505.903
4766667,-1292.519,859185.7,-61038.27,-353963.2,14.78965,2402.549,2417.339
4800000,-1231.139,856828.9,-62899.99,-170537.2,15.62824,1154.358,1169.986
4833333,-1314.335,854992.4,-67083.79,68214.9,18.1745,-460.7534,-442.5789
4866667,-1900.811,852356.7,-64915.17,290570.9,16.66504,-1956.594,-1939.929
4900000,-1463.676,850664.7,-43055.13,236998.4,7.516802,-1592.689,-1585.172
4933333,-1432.986,849486.3,-47238.93,-341074.5,8.843297,2288.931,2297.774
4966667,-1643.707,847515.5,-68894.37,-491269.8,18.81488,3289.234,3308.049
5000000,-1706.443,844893.4,-80780.83,47434.57,26.01149,-316.6095,-290.598
5033333,-2158.574,842130.1,-67186.09,371236.1,18.60142,-2469.77,-2451.168
5066667,-2637.985,840414.3,-51269.28,206398.4,10.55097,-1370.335,-1359.784
5100000,-2593.655,838712.1,-55043.89,1315.273,11.96894,-8.714767,3.254178
5133333,-2673.441,836744.7,-53182.16,-120033.7,11.25233,793.4568,804.7091
5166667,-2894.391,835166.7,-59125.39,-34545.87,13.96631,227.9273,241.8936
5200000,-3094.882,832803,-61089.42,17711.36,14.89638,-116.5256,-101.6292
5233333,-3312.423,831094,-53182.16,53572.51,11.25233,-351.7379,-340.4856
5266667,-3395.618,829257.5,-58920.79,-192368.8,13.72236,1260.234,1273.956
5300000,-3210.124,827166,-66316.55,1315.273,18.86062,-8.594795,10.26582
5333333,-2101.264,824836.4,-60629.07,149318.5,15.0336,-972.9903,-957.9567
5366667,-2449.739,823124,-52977.56,76719.35,11.13036,-498.8814,-487.751
5400000,-1878.26,821304.6,-56956.77,-186056.5,12.82278,1207.191,1220.014
5433333,-2350.85,819326.9,-65017.47,-289694.1,16.848,1875.098,1891.946
5466667,-2289.471,816970.1,-76699.33,186933.3,23.25177,-1206.48,-1183.228
5500000,-2479.732,814213.6,-57110.21,421301.2,12.96,-2709.931,-2696.971
5533333,-2583.387,813162.7,-39331.68,-131607.1,6.114072,845.4423,851.5564
5566667,-2542.468,811591.5,-68689.77,-722568.7,18.6929,4632.802,4651.495
5600000,-2333.103,808583.4,-92258.09,-221917.6,33.69601,1417.567,1451.263
5633333,-2251.264,805441,-82642.56,637519.3,27.03304,-4056.525,-4029.492
5666667,-2582.69,803073.9,-49254.11,650846.5,9.666638,-4129.155,-4119.488
5700000,-2558.82,802157.4,-33797.64,-118718.4,5.382213,752.3238,757.7061
5733333,-3572.201,800820.7,-59329.99,-668996.2,14.69817,4232.394,4247.092
5766667,-3504.002,798202,-82437.96,-196314.6,26.91107,1237.92,1264.831
5800000,-3298.048,795324.9,-72720.13,182110.7,20.88848,-1144.213,-1123.325
5833333,-3508.769,793354,-65017.47,150633.8,16.848,-944.0966,-927.2486
5866667,-3709.259,790990.4,-66879.2,36299.57,17.68659,-226.8296,-209.143
5900000,-3654.7,788895.4,-60884.82,220602.4,14.65243,-1374.854,-1360.202
5933333,-3603.55,786931.4,-53028.71,-49626.69,11.11511,308.5171,319.6322
5966667,-3562.631,785360.2,-60833.67,-115649.5,14.66767,717.5292,732.1969
6000000,-3366.906,782875.8,-66623.45,34107.45,17.76283,-210.945,-193.1822
6033333,-3053.887,780918.6,-54890.44,165714.6,12.01469,-1022.336,-1010.321
6066667,-3009.557,779216.5,-55043.89,-272421.2,11.96894,1676.973,1688.942
6100000,-3089.343,777249,-72771.28,-253394.5,20.93422,1555.91,1576.844
6133333,-3145.259,774365,-76699.33,-15957.66,23.25177,97.62075,120.8725
6166667,-3218.224,772135.7,-68792.07,-13765.54,18.6929,83.96805,102.661
6200000,-3156.845,769778.9,-78458.76,-198506.7,24.45629,1207.17,1231.626
6233333,-2819.955,766905.1,-84248.54,20341.91,28.43577,-123.2425,-94.80669
6266667,-2486.476,764162.3,-76290.13,454531.8,23.73968,-2743.955,-2720.215
6300000,-1901.356,761819.1,-54736.99,130730.3,12.33487,-786.7833,-774.4485
6333333,-1736.321,760513.2,-60884.82,-54887.78,14.65243,329.7687,344.4212
6366667,-1795.647,757760.1,-68792.07,221040.8,18.6929,-1323.218,-1304.525
6400000,-1747.908,755927.1,-41091.11,118280,6.861178,-706.3474,-699.4862
6433333,-1331.233,755020.7,-54941.59,-1007879,11.96894,6011.657,6023.626
6466667,-1521.494,752264.3,-113760.1,-742033.8,51.42834,4409.824,4461.252
6500000,-740.6494,747436.7,-113760.1,438135.7,51.42834,-2587.082,-2535.654
6533333,-930.9103,744680.3,-72668.98,886968,20.87323,-5218.01,-5197.137
6566667,-614.4806,742592.1,-57007.91,148441.6,12.83803,-870.8296,-857.9916
6600000,-962.9564,740879.8,-61191.72,-121349,15.20132,710.2495,725.4508
6633333,-1294.382,738512.7,-68996.67,-80226.74,19.05883,468.0629,487.1217
6666667,-1498.283,736280,-64864.02,223671.3,16.6193,-1301.009,-1284.39
6700000,-1312.788,734188.4,-54890.44,-64707.5,12.01469,375.3092,387.3239
6733333,-1140.934,732620.6,-64710.57,-158525.4,16.66504,917.4979,934.1629
6766667,-938.3894,729874.4,-72975.87,-54887.78,21.42212,316.4833,337.9055
6800000,-1800.376,727755.6,-63206.89,439889.4,16.3601,-2529.043,-2512.683
6833333,-1745.816,725660.6,-47136.63,-231298.9,8.782308,1325.972,1334.754
6866667,-1718.536,724613.1,-68843.22,-959567.2,18.73864,5492.988,5511.727
6900000,-1888.338,721071,-121820.8,438.4242,58.62496,-2.497466,56.12749
6933333,-1638.054,716491.7,-76597.03,926775,23.19078,-5245.81,-5222.62
6966667,-1755.349,715964.6,-37367.65,117403.2,5.519437,-664.0464,-658.5269
7000000,-1704.199,714000.5,-80525.08,-554662,25.63031,3128.629,3154.259
7033333,-1615.54,710596.2,-80525.08,-117841.6,25.63031,661.5285,687.1588
7066667,-1564.391,708632.2,-76597.03,286186.7,23.19078,-1602.129,-1578.938
7100000,-1482.552,705489.8,-72668.98,185179.6,20.87323,-1032.074,-1011.201
7133333,-1438.222,703787.6,-54992.74,301267.5,11.9537,-1675.024,-1663.07
7166667,-1387.073,701823.6,-57059.06,-87679.95,12.88377,486.1333,499.0171
7200000,-1601.203,699983.7,-59176.54,-337128.7,14.10353,1864.278,1878.382
7233333,-1939.449,697878.5,-78714.5,-332744.4,24.53252,1834.5,1859.032
7266667,-1857.61,694736,-86366.01,-198068.3,29.53356,1087.081,1116.615
7300000,-1658.475,692120.7,-86314.86,166591.4,29.5793,-910.8809,-881.3016
7333333,-1445.701,688981.7,-80576.23,-531076.8,25.64556,2890.627,2916.273
7366667,-1649.602,686749,-110497,-979909.1,49.3395,5316.318,5365.657
7400000,-2564.094,681615.2,-159495.3,-2804.938,101.0118,15.10392,116.1157
7433333,-2420.875,676116,-113402,1292576,52.81583,-6904.055,-6851.239
7466667,-1056.965,674055.1,-58307,870133.5,15.91793,-4633.492,-4617.574
7500000,-747.3554,672228.8,-60884.82,-156771.7,14.65243,832.553,847.2054
7533333,-951.2561,669996.1,-70500.35,332306,20.00415,-1758.885,-1738.881
7566667,-100.8562,667528.8,-43259.73,233491,7.394826,-1231.31,-1223.915
7600000,-1007.172,667112.1,-41500.3,-285748.3,7.105131,1505.947,1513.052
7633333,-683.9224,664762.1,-74428.41,-869256.7,22.26071,4565.007,4587.267
7666667,-353.8529,662150.2,-94170.97,-403151.4,35.19022,2108.88,2144.07
7700000,-258.3739,658484.1,-105852.8,132922.4,44.70439,-691.4655,-646.7611
7733333,354.0256,655093.4,-84350.84,452778.1,28.25281,-2343.234,-2314.982
7766667,150.1249,652860.7,-70756.1,-69530.17,19.77544,358.6088,378.3842
7800000,345.8493,650376.3,-90294.06,-101445.5,32.27803,521.2242,553.5022
7833333,437.9184,646841.1,-84555.43,318102,28.25281,-1625.516,-1597.263
7866667,230.6076,644739.3,-60987.12,455408.7,14.71342,-2319.597,-2304.884
7900000,281.7571,642775.3,-56956.77,-185179.6,12.82278,940.3282,953.151
7933333,329.4967,640942.2,-70807.25,-612180.4,19.82118,3099.741,3119.562
7966667,142.6457,638054.8,-100574.5,48749.84,40.63342,-245.73,-205.0966
8000000,-544.0758,634237.2,-74939.9,273736.4,22.56565,-1371.549,-1348.984
8033333,-513.3861,633058.8,-64812.87,-349140.5,16.60405,1746.109,1762.713
8066667,-431.547,629916.3,-110036.6,-1618305,47.83004,8053.236,8101.066
8100000,-453.3631,625723,-167095.7,276102.9,110.2973,-1364.835,-1254.538
8133333,-534.5051,618776.6,-114578.5,1109763,53.86787,-5424.891,-5371.024
8166667,-1957.741,618084.4,-55453.08,850055.7,13.18871,-4150.709,-4137.52
8200000,-1617.442,615079.8,-82335.66,-563166.5,27.03304,2736.499,2763.532
8233333,-1421.717,612595.4,-84401.99,-658738.1,28.20707,3187.965,3216.172
8266667,-1339.878,609453,-125697.7,-169222,62.45197,814.7494,877.2013
8300000,-1203.48,604215.6,-109985.5,543088.6,47.81479,-2592.327,-2544.512
8333333,-1148.92,602120.6,-70449.2,980347.5,20.14137,-4663.271,-4643.129
8366667,-426.0454,599518.9,-56598.72,215779.7,13.56989,-1021.976,-1008.406
8400000,-133.4856,598347.3,-47136.63,-377374,8.782308,1783.826,1792.608
8433333,-344.2063,596376.5,-84606.58,-859875.4,28.32904,4051.195,4079.524
8466667,-379.6623,592706.9,-110036.6,-362029.2,47.83004,1695.16,1742.99
8500000,-284.1833,589040.7,-105699.4,135991.4,45.20754,-632.8252,-587.6176
8533333,721.0215,585660.3,-99960.75,13327.12,39.90156,-61.6608,-21.75923
8566667,413.4654,582376.7,-104195.7,182549.1,42.88999,-839.8674,-796.9774
8600000,639.8795,578713.9,-92155.79,391139.6,33.81799,-1788.228,-1754.41
8633333,966.539,576233,-72515.53,-120910.6,21.01045,550.4139,571.4244
8666667,1158.854,573879.5,-98252.47,-407097.3,38.1329,1845.636,1883.769
8700000,1006.102,569682.8,-110087.8,301267.5,47.87578,-1355.853,-1307.977
8733333,1087.941,566540.4,-72771.28,-14203.97,20.93422,63.57225,84.50647
8766667,870.4008,564831.4,-100165.3,-1230673,39.65761,5491.47,5531.127
8800000,1261.85,559862.7,-169008.6,-473120,112.8283,2092.57,2205.398
8833333,901.7877,553564.1,-137737.6,1379115,75.09179,-6031.085,-5955.993
8866667,845.8718,550680.2,-62951.14,1025252,15.67398,-4460.227,-4444.553
8900000,749.0364,549367.4,-66147.09,-547923.2,17.32289,2377.988,2395.311
8933333,1057.797,546270.3,-108295.5,-551096.7,46.33846,2378.278,2424.616
8966667,871.0367,542147.7,-105986.5,458726.4,44.42964,-1964.71,-1920.28
9000000,800.6208,539204.6,-72689.86,513620.4,20.93744,-2187.877,-2166.94
9033333,1144.306,537301.7,-68223.53,132267.8,18.53636,-561.4348,-542.8985
9066667,1213.199,534656.4,-70542.81,-375939.5,19.66967,1587.888,1607.558
9100000,1266.783,532598.9,-85744.41,-247608.5,29.52371,1041.821,1071.344
9133333,1950.325,528940.1,-96996.37,-125182.7,37.18797,523.0917,560.2796
9166667,1435.189,526132.4,-86662.99,-593630.8,31.98242,2467.395,2499.377
9200000,336.0238,523162.5,-132841.9,-635554.1,71.07205,2626.735,2697.807
9233333,195.192,517276.3,-145609.4,575719.6,83.74977,-2352.668,-2268.919
9266667,294.7048,513455.2,-83769.59,1286855,27.73731,-5219.867,-5192.129
9300000,340.6338,511691.7,-55111.57,470416.5,12.00541,-1901.595,-1889.589
9333333,390.3902,509781.1,-57430.86,-35822.41,13.06189,144.2665,157.3284
9366667,146.2182,507862.9,-57258.62,-230189.4,13.00426,923.547,936.5512
9400000,636.8671,505963.9,-70715.05,-873617.1,19.84255,3491.948,3511.79
9433333,-172.1971,503148.6,-115091.4,-681218.4,53.16958,2707.757,2760.927
9466667,-339.8208,498291.1,-125769.2,252529.5,62.48578,-994.0823,-931.5966
9500000,-247.9629,494764,-90382.98,628469,32.28976,-2456.456,-2424.167
9533333,-182.8968,492265.6,-81392.89,-322698,26.46954,1254.94,1281.409
9566667,334.544,489337.8,-112427.6,-1115813,49.96173,4313.473,4363.435
9600000,12.3013,484770.4,-158778.7,115832.9,99.59692,-443.6035,-344.0066
9633333,463.1537,478752.5,-116549.5,628961.1,54.43735,-2378.822,-2324.385
9666667,949.9752,477000.5,-90095.92,243179.7,32.76998,-916.3748,-883.6048
9700000,1354.899,472746.2,-121130.6,-136204.5,58.18304,508.6824,566.8654
9733333,1454.411,468925.1,-94791.9,131283.6,35.51682,-486.3411,-450.8243
9766667,1519.477,466426.7,-103552.3,133744.1,42.45114,-492.8162,-450.3651
9800000,1781.264,462021.6,-101290.5,-304294.7,40.72237,1110.667,1151.389
9833333,1989.467,459674,-105871.6,-226252.7,44.27597,821.6195,865.8954
9866667,1818.016,454963.5,-132210.4,7381.442,69.17039,-26.53046,42.63993
9900000,2366.076,450860,-100888.6,608097.3,42.20143,-2165.917,-2123.716
9933333,3316.755,448237.6,-85629.58,-139157.1,29.90789,492.7661,522.6739
9966667,3397.13,445151.3,-112485,-288844,49.98094,1015.776,1065.757
10000000,3364.989,440738.6,-112427.6,97429.56,49.96173,-339.2336,-289.2719
10033330,3592.328,437656.2,-96824.13,343561.8,37.36085,-1187.859,-1150.498
10066670,3974.287,434283.6,-94562.26,-97429.56,35.82416,334.2653,370.0894
10100000,4344.764,431352,-99200.83,203912.6,38.89754,-694.869,-655.9715
10133330,4146.521,427670.2,-88293.34,639490.9,30.8107,-2160.581,-2129.77
10166670,4203.932,425465.8,-50817.47,-18895.4,10.23822,63.51082,73.74904
10200000,3940.623,424282.4,-81737.36,-997027.1,26.46954,3341.867,3368.336
10233330,3904.654,420016.6,-132095.5,-718517.1,69.32406,2384.134,2453.458
10266670,4611.161,415476,-125711.8,201452.1,62.42815,-661.2183,-598.7902
10300000,3975.852,411635.8,-115091.4,336180.4,53.16958,-1093.233,-1040.063
10333330,3634.473,407803.3,-106043.9,81486.74,44.5641,-262.5214,-217.9573
10366670,3571.712,404566.3,-105871.6,-34346.12,44.27597,109.7727,154.0487
10400000,3671.224,400745.2,-112427.6,-18895.4,49.96173,59.82069,109.7824
10433330,3766.91,397071.1,-105871.6,-40251.27,44.27597,126.2627,170.5386
10466670,3707.976,393687.1,-112599.8,54225.71,50.13461,-168.6489,-118.5143
10500000,3521.215,389564.4,-108248.3,471400.7,46.42734,-1450.763,-1404.336
10533330,3307.663,386470.5,-77385.85,701098,23.83795,-2140.534,-2116.696
10566670,3067.318,384405.4,-59635.32,245640.1,14.07995,-745.9606,-731.8806
10600000,3117.074,382494.8,-61897.19,-909439.5,15.23247,2748.062,2763.294
10633330,2733.593,380278.9,-114976.5,-1168562,52.63174,3510.598,3563.229
10666670,2434.315,374829.7,-154312.4,-558004.2,94.12245,1652.337,1746.459
10700000,3001.512,369991.4,-142945.6,475337.5,81.84811,-1389.379,-1307.531
10733330,3564.882,365300,-125482.1,-25292.65,62.58182,72.99129,135.5731
10766670,3660.567,361625.9,-136791.5,35822.41,73.91493,-102.3391,-28.42412
10800000,3508.253,356180.6,-136676.7,227728.9,73.8381,-640.7898,-566.9517
10833330,3897.867,352514.1,-110165.7,755323.7,48.04087,-2103.472,-2055.431
10866670,3846.588,348836.2,-92702.26,602684.3,33.96092,-1660.881,-1626.92
10900000,3764.69,346334,-66191.3,-527594.8,17.30701,1443.52,1460.827
10933330,3814.446,344423.4,-119041,-1023304,56.01246,2784.354,2840.367
10966670,3971.37,338397.9,-156746.5,-360980.9,97.13821,965.026,1062.164
11000000,3498.336,333973.7,-128088.5,720977.6,64.92528,-1902.222,-1837.296
11033330,3605.504,329858.7,-112370.2,663799.3,49.98094,-1729.784,-1679.803
11066670,3840.498,326482.3,-83827,414222.4,27.75652,-1068.367,-1040.61
11100000,3603.981,324270.2,-79475.49,-685155.2,24.97126,1755.186,1780.157
